Year,Month,Day,Open,High,Low,Close,Volume
2020,8,27,0.6578591198324921,0.6582557043529049,0.644689075312889,0.6406021065315926,0.5730972356158485
2020,6,2,0.4089544296931038,0.40114263212625656,0.4164910533324512,0.42378896208952677,0.17012930855115438
2018,12,3,0.11385423746761314,0.10898004360996671,0.11411019670522049,0.12361147134342676,0.9388955128286313
2018,4,2,0.11107405010144511,0.09571743041753322,0.09274535999245859,0.10168044324817183,0.8873964418889506
2020,4,2,0.27152419001548633,0.27282413360379176,0.2833251263282415,0.29840278704033374,0.2495707506119857
2021,7,29,0.6182247531713512,0.6124147848503914,0.6279648183739731,0.6142672464559094,0.04284352163615934
2020,3,4,0.30197280649805847,0.30234196469964836,0.3067524950012499,0.3284403003726356,0.314328154598532
2021,1,7,0.5922466312664296,0.6025754617205148,0.611442455800402,0.6025239669120517,0.18399555643204651
2018,8,9,0.23567090263798296,0.23076925099883694,0.25140118987177407,0.25300699290372874,0.2660568219442781
2021,12,15,0.7921976932963353,0.8049151221285009,0.7865085848529921,0.8131805067420275,0.12463701513816491
2021,2,24,0.662351811426074,0.6941893599418654,0.684638873814995,0.7000634772044878,0.15205107932022094
2020,2,12,0.3006605669578267,0.2946564242640407,0.318791223056032,0.3201586382163979,0.25190832789044504
2019,7,2,0.29556731263430447,0.2841823825902413,0.3063040979216076,0.3101242034284982,0.17955198847856646
2019,3,14,0.26356176231272965,0.2566143032634093,0.27893111652421954,0.27373311113671694,0.2987032959477772
2018,11,14,0.12989034040247116,0.11605341872228725,0.10003137537572104,0.1157899498510826,0.9999999999999999
2020,6,1,0.39329639665364635,0.39917025685615415,0.4086894570821602,0.42074362102667506,0.1881424040498707
2021,3,30,0.5972065099933221,0.5979731605610934,0.6125409425584515,0.6123830911348545,0.09220765357538957
2019,8,19,0.142901630621037,0.13852049820690104,0.1593283582432522,0.16541419529369084,0.27487882411902104
2019,9,3,0.10858301334210796,0.09805255252263756,0.12191186245288888,0.12139869169377737,0.183735021503178
2018,8,13,0.21772206638159952,0.21886691803366132,0.23626869638345982,0.2353701436092961,0.41576308690468217
2018,11,28,0.06668003825582292,0.07560816681954396,0.06649330403864928,0.10685097331016102,0.9883899122322958
2021,10,4,0.8260270620991654,0.8512548786075846,0.8093081702639208,0.8094778534854083,0.2787651368079767
2018,4,16,0.16456482833671937,0.1483824448378558,0.15764697007788397,0.16190871575786203,0.9999999999999999
2021,10,7,0.8901714671661483,0.8982067981428441,0.8894992190927177,0.8719189735631592,0.17462353607413666
2019,7,24,0.1523765314064366,0.15720147051351396,0.16493298546114643,0.18416843390920623,0.7828929870872375
2019,10,9,0.062320655534373826,0.0461357232867281,0.06925080529021299,0.07372432687612607,0.4089240450218831
2021,6,23,0.5926914879348151,0.6030062196196351,0.615432948137692,0.6109589406408706,0.20269617465972145
2018,2,12,0.022552877690205198,0.019270443848379615,0.034345171284211884,0.05273537534594053,0.5348854460484631
2018,4,20,0.20066280556469407,0.19465419025282094,0.20696768959535283,0.205705114562881,0.5800303595562946
2020,6,15,0.399012477447537,0.3986487963785058,0.4074340250690537,0.4198234076172991,0.24055334724059135
2021,4,15,0.6720713353374479,0.6865718985837077,0.6926870422769608,0.6908835327129783,0.1443870101626715
2020,3,12,0.1879406659529591,0.19286315212644278,0.1650899307162036,0.17827486415863114,0.7908393024177279
2020,2,10,0.2735704368309346,0.2814618221357258,0.2888400593339914,0.3005718381876801,0.3003461134159205
2020,2,24,0.27303666309812935,0.2769729853496835,0.2854324706458715,0.29537937705158657,0.41920070054947534
2018,3,5,0.13533953432995927,0.1502188002468322,0.1432991378511802,0.17772713503514215,0.9999999999999999
2020,5,11,0.43221901977999877,0.4403636962104214,0.45258486830864597,0.4527309492564394,0.314234072540885
2018,8,24,0.23131158886518044,0.24598154794696359,0.24853162521991412,0.27373311113671694,0.9831647394922102
2020,11,9,0.5416694849425996,0.5558956544550604,0.5236515683337549,0.5184146498453268,0.671289955473857
2019,3,25,0.2602255374733281,0.2638690880670075,0.2774514859712919,0.2899678111205982,0.5304635893390555
2020,7,29,0.5565935107068407,0.5537872570567208,0.5614715815908503,0.5490436865309156,0.39570913446316236
2021,4,23,0.5938702851539206,0.5872951559753805,0.5986190664840093,0.5952062466674928,0.446071983629722
2019,10,21,0.06870402355499283,0.06640370052736355,0.0791821890273654,0.09677274429246363,0.8290221436596834
2019,2,1,0.21169457124044966,0.21807341556664994,0.23050712391050843,0.23217142305545202,0.628453670919055
2020,10,30,0.5783012359033797,0.5786347759290373,0.5347486876300186,0.5298950303644923,0.4822718645797336
2020,7,7,0.5678477047167891,0.5762316427598144,0.576491942181491,0.5680608263620397,0.32754306515725273
2021,3,12,0.6016325460387628,0.6254052880401304,0.6118235323397537,0.6225270454564542,0.20536665768062395
2019,9,12,0.10253332340917642,0.09540007114557181,0.11863877809244583,0.12045654501938041,0.2798506990115956
2019,1,17,0.239096113490451,0.23836408885591687,0.25272387516964456,0.2613982403211613,0.9999999999999999
2019,5,21,0.2423211575250046,0.23981500364837116,0.26061516563207987,0.26376440165271964,0.2086016330474083
2018,7,24,0.27788529207152723,0.2646852140350968,0.27099494644887423,0.27044673639578276,0.8472812999245534
2020,8,20,0.539778941964556,0.5629010185032626,0.5609335597964414,0.5784457486342269,0.2886509899422662
2021,3,11,0.6009653277606812,0.6338615668807868,0.621059946785589,0.6335692163858302,0.2583999898680861
2018,12,17,0.054513936117321804,0.050624628086101464,0.06142670085701507,0.06336126775963202,0.6144788668178011
2021,5,5,0.5849291581013263,0.5829422733042442,0.5850110159060059,0.5744582652788113,0.14368501327099795
2019,4,29,0.29287604233255626,0.2809630554395979,0.3036362886403374,0.302236890904757,0.193787327508689
2020,3,11,0.2600476343958419,0.25466462177482707,0.24909208794170357,0.254233967486006,0.3540380200069114
2019,1,3,0.06272105367054959,0.056995205577049624,0.06893691478009867,0.08176501889085974,0.9999999999999999
2018,11,30,0.1023108950749837,0.09104718847443549,0.11070260801710052,0.11447538680920988,0.7755328753467013
2021,2,22,0.6516536548893592,0.6600466721988407,0.6660762834556536,0.6570559091194517,0.1400085759414086
2020,8,14,0.5356197927855182,0.5388469363517372,0.55268349472728,0.5450999974052977,0.130231279027481
2020,4,16,0.43370922912221344,0.45086036138529884,0.44372952816031164,0.4497732645715944,0.9999999999999999
2020,10,5,0.5889548649592378,0.6128907897516678,0.6008609173711671,0.6282891645992248,0.21306691224496072
2018,11,26,0.041257953824134885,0.03536694584204536,0.045106062268121416,0.0603597231174946,0.8217416398140793
2019,6,20,0.27559442213010454,0.27085175833368935,0.2859256800828971,0.28773303247843307,0.34415940395397937
2021,8,18,0.618313670235771,0.625110552269247,0.6388603168107002,0.630962019185273,0.10406922992026546
2019,11,13,0.10905006702642506,0.09694169078366499,0.1063982924252228,0.10785877517913245,0.5800448337190094
2018,9,14,0.28146614226105304,0.27305085831055664,0.2909474036516214,0.28630895209377705,0.2614323269568616
2021,5,13,0.5496541741616345,0.544401385607485,0.5582881219451742,0.5538198691513245,0.1135136210917499
2020,10,9,0.6579703006373401,0.6656918943135586,0.6755145250113069,0.6694564373204983,0.26323436021486896
2020,11,17,0.5296145613847965,0.5369879574416827,0.5496346111485088,0.5406086448836853,0.18484229495086923
2021,6,17,0.5521452109209717,0.5693849243409275,0.5749674992711798,0.5794097562734006,0.14867136232628742
2020,3,19,0.1831142317713429,0.22185952274465104,0.18638751414420152,0.21503844073629919,0.6854963461785496
2021,1,8,0.598985803217871,0.5953206791840275,0.6071605138803783,0.605832204808679,0.13243135176014864
2021,2,25,0.685638731977894,0.6933505379251448,0.6771959131766753,0.685362512975785,0.22499362232205372
2018,12,11,0.07135069965138785,0.05407061193017859,0.0651930619100104,0.0688824189518149,0.6295681814481038
2018,6,28,0.34029493361896745,0.33156498974417903,0.3439447922517921,0.35392066796101185,0.8015718940708402
2020,4,28,0.3958764172018998,0.3862023794346041,0.3793884502940532,0.37234621871135454,0.6482398513503489
2021,8,16,0.6077266945039042,0.6183092191462896,0.624624482970617,0.6223078727431481,0.06432317910509872
2020,10,14,0.7130846638114587,0.7296470083624387,0.688965630334253,0.6738602013825152,0.6046581474157287
2021,8,11,0.6116412205569677,0.6096715306143556,0.6189526024679591,0.6102141035240864,0.0383492941131771
2020,10,8,0.6482951663095291,0.6446530381069897,0.6511904966900676,0.6526958735597377,0.3070331765902129
2019,3,27,0.2646738372591969,0.253508372472814,0.261601584506131,0.26179258995365806,0.48549236578380306
2021,4,5,0.6628189318348878,0.6624498053680636,0.6625790005553892,0.672151222980651,0.16007700254564336
2021,4,27,0.6018994329051655,0.594753901423781,0.607317391879909,0.5952062466674928,0.18941613036878358
2018,3,6,0.1732168047824827,0.17035075762634166,0.1856701061673549,0.20011830379429074,0.9999999999999999
2019,1,9,0.1683903683767165,0.16481899988500304,0.1789445535058819,0.18859406112691635,0.882866028959181
2019,11,1,0.10386782668983652,0.08721576401383635,0.11061291380495619,0.11596519468868471,0.32207183165101344
2020,7,8,0.570672350615167,0.5768664315841794,0.5831726824855806,0.5891374320793155,0.3291207488931789
2019,5,10,0.2660527990720668,0.2598336326811638,0.2676321701181378,0.27859695013513275,0.3266167187434979
2019,5,30,0.24143144418823337,0.23478201260316045,0.2569609374767583,0.25846242098292604,0.2072700100776358
2019,6,26,0.2660083405398569,0.2633023103067611,0.28677759462927144,0.2811384198408714,0.1827869638453508
2021,11,10,0.9141478697364782,0.9287901034146329,0.9156391399070024,0.9049141693893898,0.09131749256842209
2020,1,14,0.22775293569158606,0.21476345385080997,0.22831008538073416,0.2296299511587968,0.4382342245195935
2018,10,22,0.20262006859122572,0.19304449153727798,0.19427880460663682,0.20958308057551334,0.9999999999999999
2019,9,13,0.10811589293329416,0.1042190968212301,0.1263507518698208,0.13204651299065695,0.3936320921135715
2021,9,2,0.759947519848786,0.7892040607513573,0.7846478105051863,0.7770523156658549,0.3644521800802954
2019,4,2,0.27635062419710266,0.26699771037201214,0.28816753097005476,0.2932322547874281,0.29054710525792055
2021,12,22,0.8037187719485366,0.825613857268257,0.827130911719035,0.833336964777422,0.08624429853684307
2018,11,12,0.12900069379019674,0.11752702729626174,0.12767343492584027,0.13187126815305483,0.707844453410384
2020,5,1,0.3850003598118489,0.4020041456573865,0.3991615908117401,0.39741030778404607,0.5178783048584337
2019,7,1,0.2924757109208772,0.2856786849457361,0.3100928304046059,0.3083057712204289,0.27852631312318055
2020,3,24,0.2846689225551784,0.2772223358246375,0.2675649168333738,0.27044673639578276,0.7595099772212864
2020,2,25,0.28913948608147566,0.28338888012322994,0.2780792019778452,0.27651555098395986,0.3862575062103204
2018,4,11,0.13540625660259742,0.1382711499990582,0.15275975083683635,0.1529040796405331,0.9938973311453224
2018,5,11,0.19494672477080321,0.18275185728764531,0.20443438688361026,0.2028350183376314,0.24936811233397682
2018,8,14,0.22261515388720732,0.20803013179197116,0.22994666118871898,0.22700082507505148,0.3373348362338952
2020,4,22,0.41753968386622897,0.4134077119264341,0.4020087167780706,0.4108844968038723,0.9999999999999999
2018,8,16,0.19550276224403684,0.18254782409528958,0.1962292036692096,0.194027558132009,0.4013468208406232
2019,11,21,0.14234559314780337,0.14065158711964987,0.15822987372705388,0.17047520582198017,0.45914938964265095
2021,12,9,0.857587753528205,0.8605726709793708,0.8446397604221839,0.826238417246169,0.08918255356797158
2019,10,18,0.10533570556712613,0.09125121939968006,0.0889566252676095,0.09074772393408415,0.9999999999999999
2019,10,24,0.0663019038600755,0.05298237369228387,0.07873379194772312,0.08242226754804871,0.2665706547206577
2021,5,24,0.5761660030748648,0.5749393735966752,0.59595125944459,0.5894003311040079,0.09180961410072933
2021,10,21,0.860501385439649,0.914461945765825,0.8854639143980446,0.918607397476616,0.5278075804808678
2021,11,11,0.907986930050052,0.9412365203585347,0.9326772895978833,0.9282913447802279,0.12478899384667158
2018,7,25,0.257045018695481,0.2553447278817903,0.2734385549484726,0.2826062966462416,0.5300293644576078
2018,11,8,0.19127689079236077,0.1845428251335811,0.185916676137179,0.1841246396794085,0.7150164010356264
2021,6,2,0.5734303409654034,0.572604251491571,0.5876788229454254,0.5813815679724623,0.08141716527141768
2020,2,13,0.3001712495330814,0.30542520170872345,0.3202036003241959,0.3232039770883329,0.2418198364781467
2020,10,15,0.6750740199864556,0.6814255134455598,0.6757386562956013,0.6749337285553889,0.2872469961589191
2021,8,19,0.6244078187009126,0.6750096889524557,0.6460790116536722,0.6788116945680209,0.4597934898834649
2019,7,3,0.29957075352763785,0.297762355054636,0.3187015288438878,0.3239050857028145,0.19214451004054572
2018,4,27,0.16514312955038124,0.15144305834585292,0.1632515972957782,0.1706285875038891,0.42918787282276927
2021,1,27,0.6866173623790848,0.6932145180640188,0.6323140135787607,0.6340512859329119,0.544684454206463
2019,5,29,0.24821514139638157,0.23396588663507123,0.2515805087986852,0.25263457434533665,0.3267469862079322
2021,12,7,0.840350591857963,0.8575121277518158,0.8467919865945747,0.8581820169736303,0.14338105585398464
2019,10,28,0.0801805769504873,0.07957561114126921,0.09790165738623724,0.10512012956168715,0.36940958081015507
2020,6,24,0.5038589367627144,0.5026411684929712,0.4939246031515353,0.4906995693422802,0.2664838097443682
2018,5,25,0.23998576010272543,0.23512206565664207,0.25814911620510106,0.25723551431906,0.48295938730869226
2018,7,11,0.37663753397291644,0.38341380791597,0.3966282880999975,0.4048156164882003,0.6202106352529089
2021,9,16,0.7613264816616561,0.7636309801957057,0.7712863298970071,0.7725609631442427,0.04979111973932032
2019,2,8,0.21351838972170512,0.22070327344263774,0.233869900241245,0.24908530057971,0.4644324590335963
2019,12,17,0.1453704036399458,0.14996938175854702,0.16347579583559924,0.17877879905232252,0.6718254994943089
2021,6,18,0.565823719417619,0.5754834575754013,0.5863785113194088,0.5847336680172988,0.2933623299059722
2020,8,12,0.5100865275489821,0.5256070146737128,0.5301977348127903,0.5293035070112055,0.310847118465594
2019,9,20,0.08509599714517013,0.07220750025806522,0.07245663636589228,0.08077908017758151,0.9999999999999999
2018,10,30,0.07466472747485786,0.09038970586855022,0.08413665931132586,0.11377427819472852,0.9999999999999999
2019,7,31,0.1849603139930266,0.18390803630921615,0.190221061226434,0.19523253591268697,0.37021289684083303
2018,3,19,0.16414223540876205,0.15042283117207678,0.165134743073587,0.17439696606441013,0.6355025881612204
2019,5,2,0.3024843854390822,0.30118571539763506,0.3157198985498806,0.31807724125614156,0.3078799151090357
2018,10,26,0.13013503247709235,0.14359880426759886,0.13141728779592854,0.14449090333991266,0.9999999999999999
2020,8,26,0.5571495481800741,0.6764832272459882,0.579294255790438,0.6871810109113492,0.9999999999999999
2021,8,24,0.6883298643823488,0.6906980588151901,0.7075057820080649,0.7000634772044878,0.06987402050627003
2018,8,21,0.19794934047116408,0.20596705167622975,0.2152625647800469,0.22816200862593183,0.9870800005065957
2019,8,1,0.18293632869385668,0.1766759475542492,0.19069182973607923,0.18758625925794492,0.3921919129234371
2019,4,5,0.28246703640267234,0.27012626693079655,0.2936376538602722,0.2883464869058242,0.19985200168623996
2018,2,6,0.01267764771727653,0.036387173015821506,0.025377767735581203,0.0697587724038985,0.8287760828935298
2019,4,16,0.2513289379015904,0.2580652883363058,0.26686994754205684,0.2751352626381851,0.9999999999999999
2021,8,25,0.6853939709546264,0.6850983602901752,0.6989418936843154,0.687290530445049,0.06669694179034538
2018,3,8,0.1783768481031398,0.16384415800715635,0.18035693077404558,0.18210896802305443,0.7379000522879128
2021,3,5,0.6004760125600856,0.6055680664315042,0.5943371245639856,0.6189558406167228,0.28412781409385407
2019,11,18,0.12010409421845913,0.12319480489872636,0.1336143263257028,0.15049405835168228,0.5407981415175074
2021,1,22,0.7564333252074016,0.7557187853337757,0.7413127947449633,0.7258286770825773,0.46366532840970565
2019,9,11,0.0971953770110332,0.0952186637214053,0.11417744774813332,0.11916391305161222,0.45317879752274703
2018,3,12,0.20364315974877645,0.18891840158623774,0.1903780064814914,0.19152988265606807,0.9999999999999999
2021,1,21,0.7572118577393248,0.7665102565599786,0.7548761002211101,0.7579695184492399,0.771335368159375
2020,11,11,0.5360201241971971,0.5464417719417061,0.5483119280924894,0.5628026399220438,0.31238861679473284
2018,12,14,0.0663019038600755,0.06125738340254716,0.07021478547873461,0.07221258792254692,0.634786117106832
2020,5,27,0.37450237009304843,0.3839805856762165,0.36806706071874007,0.4075323989499524,0.6732150191149411
2021,12,16,0.789773445534133,0.798431218557947,0.7943326220306638,0.7825515379748498,0.14468373049832733
2019,8,15,0.1278886188437296,0.11331023476669366,0.12177735588336114,0.1355739236005904,0.6140808273431407
2021,3,3,0.6759858613905114,0.6741481754213259,0.6369771037773647,0.6283986841329245,0.3052890399830652
2020,9,3,0.6739174175591316,0.6877281478857207,0.6448460205679462,0.6394627861364053,0.5736906762871601
2019,8,26,0.1184137180583299,0.1049672820056432,0.1318656848755707,0.13386501092622094,0.2570394185728837
2019,11,22,0.14924047116079941,0.13772699573988978,0.1585661379090222,0.16782421658254165,0.3492687833923457
2019,5,20,0.24294391727087639,0.23072393371623867,0.25045958335510643,0.25026834728628355,0.2516695042056489
2020,7,17,0.5624207723055794,0.5734430712411804,0.5614940225182309,0.5676883398852361,0.9999999999999999
2019,11,29,0.16409777687655214,0.14956131764094693,0.17858584839653313,0.17698223219086306,0.09174448036851218
2018,7,10,0.3897600049963301,0.3826656907448882,0.40218803570498174,0.3981990727765341,0.5962558959597184
2020,6,12,0.415916029978738,0.415810845095657,0.40077572569234454,0.4035449134036202,0.38480285285747107
2019,9,18,0.11785768058509638,0.1029268276580908,0.12054436479763508,0.12637204803497648,0.4825034511831723
2020,7,27,0.539378612777027,0.5583214791386926,0.5573913972832673,0.5735161865228255,0.48626673348905114
2019,4,18,0.2513289379015904,0.24883813052971626,0.26444877996983895,0.2770852111815535,0.5217356692219595
2020,7,13,0.7250283376157669,0.736176299496033,0.6440389878763327,0.6389150570129163,0.9999999999999999
2019,7,29,0.2090256314036263,0.19440477176453574,0.2131775918924198,0.21650638326916438,0.3357137300098243
2018,11,23,0.04027932119879407,0.033666612561305986,0.05192127327212448,0.05464146174109985,0.2967999435507654
2018,2,27,0.1173683653845009,0.10589673632044916,0.12758374071369594,0.1242906488838037,0.5986875552958247
2020,11,25,0.5407575745898969,0.5356049834329046,0.5497915564035659,0.5501829390076913,0.1776413990001972
2020,2,7,0.273659422844001,0.2746604890127682,0.2911940431188228,0.29115085782717176,0.23456828095797244
2018,12,24,0.0,0.0,0.0,0.0,0.6081753689554539
2019,3,21,0.29358778586734446,0.2909837157131988,0.3069766240436934,0.3154700440555842,0.5355440204519919
2018,8,1,0.20878093932900532,0.2125643538739428,0.2249473090499976,0.22895077361841987,0.48101261242353566
2019,8,14,0.14681615667410053,0.1309483563984526,0.14421830568231842,0.14291343908243115,0.44955301976265993
2019,3,1,0.2674762883657933,0.254415203286542,0.2712863960316083,0.27044673639578276,0.317165090490656
2018,12,20,0.05035478693828377,0.043641887538977464,0.04080171304848046,0.05849743095213289,0.9999999999999999
2020,11,6,0.6071929207710989,0.5997869604823229,0.6026768121060629,0.6153188425546783,0.2237922668167155
2020,7,16,0.6327261170589882,0.6458772281926792,0.6068241802010325,0.6430559220502408,0.9999999999999999
2020,5,26,0.4131803011447799,0.40320571224199786,0.40232260953003596,0.39631484953706797,0.4875694081333939
2020,3,23,0.23551526552507496,0.2617606203882257,0.24032644200551345,0.2769099006164566,0.8905518093608028
2020,9,17,0.5185827979331907,0.5163345395845249,0.5147065362151272,0.5177574011881378,0.30651210673247586
2021,5,26,0.5790351742299493,0.5746900253888325,0.5981706694043673,0.5882172164790231,0.09562355597611039
2018,11,21,0.07210696844288267,0.055974976136162424,0.06239074830106328,0.06189339095426172,0.7149512673034092
2021,12,28,0.8294967292596938,0.8337527088236207,0.8429583722568156,0.8256030996630845,0.05346755706890968
2019,7,22,0.1556904925054099,0.14484575841525094,0.1617047156999376,0.16813090983703172,0.9999999999999999
2019,4,17,0.2736816176357826,0.26776852132461426,0.26211723487053695,0.26479413459579537,0.9999999999999999
2019,3,18,0.2679433398259604,0.2727788163211936,0.2873604287810637,0.28385513438421206,0.4378940816957929
2020,1,29,0.23798403854398376,0.22387721529735172,0.23510289132697093,0.2394233522686139,0.47037410282807046
2018,11,5,0.15368877094666833,0.15162439775668812,0.15706406642871407,0.17869114267431585,0.66139686525821
2020,7,23,0.5541024739475036,0.5469405386378339,0.5343227314777569,0.5339263101406222,0.47605521169367604
2019,4,8,0.273815059956909,0.2613752500521458,0.2830336745036566,0.2794075782833141,0.2540070814841083
2018,10,9,0.2368275050653067,0.245006706069117,0.2542483158381046,0.2669193257858494,0.5508142621162311
2020,2,28,0.27181333839816735,0.28592803315357895,0.27601667001759855,0.29610235101267757,0.72548845775987
2018,12,6,0.058561837767014846,0.07383982247468612,0.07501238000501542,0.1073549082038523,0.8634055171889728
2021,8,17,0.608238206720431,0.6124373403381382,0.628884053460638,0.6244768581629998,0.08436989446526111
2019,1,11,0.1978603544580977,0.20503752708098144,0.21261712917063047,0.227219929869946,0.9999999999999999
2021,11,29,0.9368119615937798,0.9461561127765863,0.9519122715682572,0.9420065039415584,0.10026252512624184
2021,7,8,0.6426236129964951,0.6457865936274827,0.662265246798179,0.6504392996802906,0.1537879788460112
2018,6,1,0.24883790114225324,0.24788591215294753,0.26709414608187787,0.2761649977721775,0.4319307266572464
2021,8,10,0.618313670235771,0.6124373403381382,0.6261264849535476,0.6177508628360449,0.059090769283655586
2019,7,30,0.19394589735368084,0.17910177223788137,0.20075778729828586,0.20167383697766772,0.35355313555596163
2018,3,1,0.11287560706642219,0.1011131660306347,0.11242880853985215,0.12380871298262819,0.7807435739240721
2019,9,4,0.10953938222702053,0.09460656867856054,0.11843702048000515,0.1262843916569698,0.2539129994264613
2018,4,17,0.19496898851123157,0.1994377605426354,0.20196833745663145,0.2238678320160261,0.9999999999999999
2018,9,18,0.24837084745793614,0.2663855473158362,0.2642693937874012,0.2930788752964356,0.6708774418364817
2019,3,5,0.24345542726325342,0.23922560011993554,0.25684887183461114,0.26383012695662167,0.34693120611388634
2018,7,5,0.3376259270576474,0.3368700205116417,0.3523741045086364,0.36042769432989474,0.528661556081048
2019,9,26,0.05431376929940723,0.03944771851048734,0.05945392812258854,0.06447865708071465,0.4733051207778415
2020,1,7,0.2101154426096653,0.19508494588483027,0.21660762150792012,0.21223406981495185,0.2575821996746932
2021,1,20,0.7193345205623045,0.7768028908096116,0.7245213517768104,0.772210475659955,0.9999999999999999
2021,7,26,0.605813958958229,0.6132082193040713,0.6172488428725879,0.6191748774932062,0.08036778847458609
2021,10,5,0.81168126637579,0.8835839047231528,0.8366812189168354,0.8784041345854323,0.6072128371349118
2019,2,4,0.22374949257410282,0.2297717176065811,0.2412679812666546,0.2573450316618434,0.5722649712597406
2020,6,30,0.462667636262571,0.46915596335583176,0.4782316469414315,0.4845431005670129,0.22105665006359587
2021,9,29,0.7718022765886747,0.8144143241915647,0.7943550629580441,0.8000788699264991,0.3674266205182112
2021,7,20,0.6318142756549323,0.648371134220872,0.6425592900678784,0.651074617263375,0.4187664756680278
2018,8,28,0.27853031555782715,0.2705570225628059,0.2840425343050881,0.2949192363876928,0.584654854543711
2021,2,18,0.6828140171308694,0.6786597037217774,0.6827556585398084,0.6886926162190221,0.0949649815725816
2021,7,19,0.6317697503982256,0.6444489369013031,0.6469084852726662,0.6537695343785175,0.19842629665882044
2019,4,25,0.29467759707338337,0.28137118757052926,0.29596919671772326,0.29456868317591034,0.3699234135865347
2020,1,27,0.23120040806033249,0.22954499289981622,0.2406402652601014,0.23880989784122264,0.4751505765239936
2018,3,13,0.18209114061379217,0.17046408370594734,0.1784513440688562,0.179655152504406,0.8520360623764042
2020,2,11,0.29303174839411084,0.2889659528800558,0.30498141262373735,0.3063120284472628,0.26262644538084234
2019,11,6,0.10273348800294102,0.09048041071418911,0.11693494899969703,0.11986502166609359,0.16604035758418986
2019,1,2,0.03843330792575694,0.04330183448549585,0.0513383718648055,0.07400915697492294,0.7624627064151298
